href,name,hostname,port,protocol,process_name,win_service_name
/orgs/1/workloads/68086d44-6a55-4c31-8dee-01dd0b0fd13b,,exc-et01-prd,53218,6,C:\Windows\System32\svchost.exe,EventLog
/orgs/1/workloads/68086d44-6a55-4c31-8dee-01dd0b0fd13b,,exc-et01-prd,53268,6,C:\Windows\System32\wininit.exe,
/orgs/1/workloads/68086d44-6a55-4c31-8dee-01dd0b0fd13b,,exc-et01-prd,3389,6,C:\Windows\System32\svchost.exe,TermService
/orgs/1/workloads/68086d44-6a55-4c31-8dee-01dd0b0fd13b,,exc-et01-prd,139,6,System,NetBIOS-SS
/orgs/1/workloads/68086d44-6a55-4c31-8dee-01dd0b0fd13b,,exc-et01-prd,135,6,C:\Windows\System32\svchost.exe,RpcSs
/orgs/1/workloads/f9a77734-5b11-42c7-98de-9b1c6ba9c2e0,,hrm-web02-prd,443,6,/usr/sbin/httpd,
/orgs/1/workloads/f9a77734-5b11-42c7-98de-9b1c6ba9c2e0,,hrm-web02-prd,68,17,/usr/sbin/dhclient,
/orgs/1/workloads/f9a77734-5b11-42c7-98de-9b1c6ba9c2e0,,hrm-web02-prd,53153,17,/usr/sbin/dhclient,
/orgs/1/workloads/f9a77734-5b11-42c7-98de-9b1c6ba9c2e0,,hrm-web02-prd,22,6,/usr/sbin/sshd,
/orgs/1/workloads/f9a77734-5b11-42c7-98de-9b1c6ba9c2e0,,hrm-web02-prd,5666,6,/usr/sbin/nrpe,
/orgs/1/workloads/f9a77734-5b11-42c7-98de-9b1c6ba9c2e0,,hrm-web02-prd,52311,6,/opt/BESClient/bin/BESClient,
/orgs/1/workloads/f9a77734-5b11-42c7-98de-9b1c6ba9c2e0,,hrm-web02-prd,111,6,/usr/sbin/rpcbind,
/orgs/1/workloads/f9a77734-5b11-42c7-98de-9b1c6ba9c2e0,,hrm-web02-prd,111,17,/usr/sbin/rpcbind,
/orgs/1/workloads/515233df-873b-449b-ab49-c08c41418f55,,pay-proc05-prd,8070,6,/usr/lib/jvm/java-1.8.0-openjdk-1.8.0.322.b06-1.el7_9.x86_64/jre/bin/java,
/orgs/1/workloads/515233df-873b-449b-ab49-c08c41418f55,,pay-proc05-prd,68,17,/usr/sbin/dhclient,
/orgs/1/workloads/515233df-873b-449b-ab49-c08c41418f55,,pay-proc05-prd,57130,17,/usr/sbin/dhclient,
/orgs/1/workloads/515233df-873b-449b-ab49-c08c41418f55,,pay-proc05-prd,22,6,/usr/sbin/sshd,
/orgs/1/workloads/515233df-873b-449b-ab49-c08c41418f55,,pay-proc05-prd,5666,6,/usr/sbin/nrpe,
/orgs/1/workloads/515233df-873b-449b-ab49-c08c41418f55,,pay-proc05-prd,52311,6,/opt/BESClient/bin/BESClient,
/orgs/1/workloads/515233df-873b-449b-ab49-c08c41418f55,,pay-proc05-prd,111,6,/usr/sbin/rpcbind,
/orgs/1/workloads/515233df-873b-449b-ab49-c08c41418f55,,pay-proc05-prd,111,17,/usr/sbin/rpcbind,
/orgs/1/workloads/6445dee4-cea3-46af-b22a-57811d227b27,,ord-web03-prd,8080,6,/usr/sbin/httpd,
/orgs/1/workloads/6445dee4-cea3-46af-b22a-57811d227b27,,ord-web03-prd,68,17,/usr/sbin/dhclient,
/orgs/1/workloads/6445dee4-cea3-46af-b22a-57811d227b27,,ord-web03-prd,50312,17,/usr/sbin/dhclient,
/orgs/1/workloads/6445dee4-cea3-46af-b22a-57811d227b27,,ord-web03-prd,22,6,/usr/sbin/sshd,
/orgs/1/workloads/6445dee4-cea3-46af-b22a-57811d227b27,,ord-web03-prd,5666,6,/usr/sbin/nrpe,
/orgs/1/workloads/6445dee4-cea3-46af-b22a-57811d227b27,,ord-web03-prd,52311,6,/opt/BESClient/bin/BESClient,
/orgs/1/workloads/6445dee4-cea3-46af-b22a-57811d227b27,,ord-web03-prd,111,6,/usr/sbin/rpcbind,
/orgs/1/workloads/6445dee4-cea3-46af-b22a-57811d227b27,,ord-web03-prd,111,17,/usr/sbin/rpcbind,
/orgs/1/workloads/16652de9-bb1d-4e1b-b8f4-a0a0ac584413,,pos-db04-pci,5432,6,/usr/bin/postgres,
/orgs/1/workloads/16652de9-bb1d-4e1b-b8f4-a0a0ac584413,,pos-db04-pci,68,17,/usr/sbin/dhclient,
/orgs/1/workloads/16652de9-bb1d-4e1b-b8f4-a0a0ac584413,,pos-db04-pci,61296,17,/usr/sbin/dhclient,
/orgs/1/workloads/16652de9-bb1d-4e1b-b8f4-a0a0ac584413,,pos-db04-pci,22,6,/usr/sbin/sshd,
/orgs/1/workloads/16652de9-bb1d-4e1b-b8f4-a0a0ac584413,,pos-db04-pci,5666,6,/usr/sbin/nrpe,
/orgs/1/workloads/16652de9-bb1d-4e1b-b8f4-a0a0ac584413,,pos-db04-pci,52311,6,/opt/BESClient/bin/BESClient,
/orgs/1/workloads/16652de9-bb1d-4e1b-b8f4-a0a0ac584413,,pos-db04-pci,111,6,/usr/sbin/rpcbind,
/orgs/1/workloads/16652de9-bb1d-4e1b-b8f4-a0a0ac584413,,pos-db04-pci,111,17,/usr/sbin/rpcbind,
/orgs/1/workloads/61b1851a-fc84-4581-b1eb-86abe56700d0,,pos-proc03-pci,8070,6,/usr/lib/jvm/java-1.8.0-openjdk-1.8.0.322.b06-1.el7_9.x86_64/jre/bin/java,
/orgs/1/workloads/61b1851a-fc84-4581-b1eb-86abe56700d0,,pos-proc03-pci,68,17,/usr/sbin/dhclient,
/orgs/1/workloads/61b1851a-fc84-4581-b1eb-86abe56700d0,,pos-proc03-pci,61474,17,/usr/sbin/dhclient,
/orgs/1/workloads/61b1851a-fc84-4581-b1eb-86abe56700d0,,pos-proc03-pci,22,6,/usr/sbin/sshd,
/orgs/1/workloads/61b1851a-fc84-4581-b1eb-86abe56700d0,,pos-proc03-pci,5666,6,/usr/sbin/nrpe,
/orgs/1/workloads/61b1851a-fc84-4581-b1eb-86abe56700d0,,pos-proc03-pci,52311,6,/opt/BESClient/bin/BESClient,
/orgs/1/workloads/61b1851a-fc84-4581-b1eb-86abe56700d0,,pos-proc03-pci,111,6,/usr/sbin/rpcbind,
/orgs/1/workloads/61b1851a-fc84-4581-b1eb-86abe56700d0,,pos-proc03-pci,111,17,/usr/sbin/rpcbind,
/orgs/1/workloads/4c13b340-a05d-4287-abff-ad07619d4d81,,pos-db03-stg,5432,6,/usr/bin/postgres,
/orgs/1/workloads/4c13b340-a05d-4287-abff-ad07619d4d81,,pos-db03-stg,68,17,/usr/sbin/dhclient,
/orgs/1/workloads/4c13b340-a05d-4287-abff-ad07619d4d81,,pos-db03-stg,58068,17,/usr/sbin/dhclient,
/orgs/1/workloads/4c13b340-a05d-4287-abff-ad07619d4d81,,pos-db03-stg,22,6,/usr/sbin/sshd,
/orgs/1/workloads/4c13b340-a05d-4287-abff-ad07619d4d81,,pos-db03-stg,5666,6,/usr/sbin/nrpe,
/orgs/1/workloads/4c13b340-a05d-4287-abff-ad07619d4d81,,pos-db03-stg,52311,6,/opt/BESClient/bin/BESClient,
/orgs/1/workloads/4c13b340-a05d-4287-abff-ad07619d4d81,,pos-db03-stg,111,6,/usr/sbin/rpcbind,
/orgs/1/workloads/4c13b340-a05d-4287-abff-ad07619d4d81,,pos-db03-stg,111,17,/usr/sbin/rpcbind,
/orgs/1/workloads/6f2c3db9-1d1a-421c-8b1f-ddef2eeda9ce,,pay-proc04-prd,8070,6,/usr/lib/jvm/java-1.8.0-openjdk-1.8.0.322.b06-1.el7_9.x86_64/jre/bin/java,
/orgs/1/workloads/6f2c3db9-1d1a-421c-8b1f-ddef2eeda9ce,,pay-proc04-prd,68,17,/usr/sbin/dhclient,
/orgs/1/workloads/6f2c3db9-1d1a-421c-8b1f-ddef2eeda9ce,,pay-proc04-prd,51059,17,/usr/sbin/dhclient,
/orgs/1/workloads/6f2c3db9-1d1a-421c-8b1f-ddef2eeda9ce,,pay-proc04-prd,22,6,/usr/sbin/sshd,
/orgs/1/workloads/6f2c3db9-1d1a-421c-8b1f-ddef2eeda9ce,,pay-proc04-prd,5666,6,/usr/sbin/nrpe,
/orgs/1/workloads/6f2c3db9-1d1a-421c-8b1f-ddef2eeda9ce,,pay-proc04-prd,52311,6,/opt/BESClient/bin/BESClient,
/orgs/1/workloads/6f2c3db9-1d1a-421c-8b1f-ddef2eeda9ce,,pay-proc04-prd,111,6,/usr/sbin/rpcbind,
/orgs/1/workloads/6f2c3db9-1d1a-421c-8b1f-ddef2eeda9ce,,pay-proc04-prd,111,17,/usr/sbin/rpcbind,
/orgs/1/workloads/4c2a80bc-0cf3-4f26-839c-d244774f2b04,,pos-proc02-pci,8070,6,/usr/lib/jvm/java-1.8.0-openjdk-1.8.0.322.b06-1.el7_9.x86_64/jre/bin/java,
/orgs/1/workloads/4c2a80bc-0cf3-4f26-839c-d244774f2b04,,pos-proc02-pci,68,17,/usr/sbin/dhclient,
/orgs/1/workloads/4c2a80bc-0cf3-4f26-839c-d244774f2b04,,pos-proc02-pci,55463,17,/usr/sbin/dhclient,
/orgs/1/workloads/4c2a80bc-0cf3-4f26-839c-d244774f2b04,,pos-proc02-pci,22,6,/usr/sbin/sshd,
/orgs/1/workloads/4c2a80bc-0cf3-4f26-839c-d244774f2b04,,pos-proc02-pci,5666,6,/usr/sbin/nrpe,
/orgs/1/workloads/4c2a80bc-0cf3-4f26-839c-d244774f2b04,,pos-proc02-pci,52311,6,/opt/BESClient/bin/BESClient,
/orgs/1/workloads/4c2a80bc-0cf3-4f26-839c-d244774f2b04,,pos-proc02-pci,111,6,/usr/sbin/rpcbind,
/orgs/1/workloads/4c2a80bc-0cf3-4f26-839c-d244774f2b04,,pos-proc02-pci,111,17,/usr/sbin/rpcbind,
/orgs/1/workloads/1f3603ed-1261-4ebb-9269-42db0b05201c,,swf-web01-prd,443,6,/usr/sbin/httpd,
/orgs/1/workloads/1f3603ed-1261-4ebb-9269-42db0b05201c,,swf-web01-prd,68,17,/usr/sbin/dhclient,
/orgs/1/workloads/1f3603ed-1261-4ebb-9269-42db0b05201c,,swf-web01-prd,50713,17,/usr/sbin/dhclient,
/orgs/1/workloads/1f3603ed-1261-4ebb-9269-42db0b05201c,,swf-web01-prd,22,6,/usr/sbin/sshd,
/orgs/1/workloads/1f3603ed-1261-4ebb-9269-42db0b05201c,,swf-web01-prd,5666,6,/usr/sbin/nrpe,
/orgs/1/workloads/1f3603ed-1261-4ebb-9269-42db0b05201c,,swf-web01-prd,52311,6,/opt/BESClient/bin/BESClient,
/orgs/1/workloads/1f3603ed-1261-4ebb-9269-42db0b05201c,,swf-web01-prd,111,6,/usr/sbin/rpcbind,
/orgs/1/workloads/1f3603ed-1261-4ebb-9269-42db0b05201c,,swf-web01-prd,111,17,/usr/sbin/rpcbind,
/orgs/1/workloads/b9cf1fa3-fd31-4504-85b6-99e2ce17ee55,,hrm-db02-prd,3306,6,/usr/sbin/mysqld,
/orgs/1/workloads/b9cf1fa3-fd31-4504-85b6-99e2ce17ee55,,hrm-db02-prd,68,17,/usr/sbin/dhclient,
/orgs/1/workloads/b9cf1fa3-fd31-4504-85b6-99e2ce17ee55,,hrm-db02-prd,61054,17,/usr/sbin/dhclient,
/orgs/1/workloads/b9cf1fa3-fd31-4504-85b6-99e2ce17ee55,,hrm-db02-prd,22,6,/usr/sbin/sshd,
/orgs/1/workloads/b9cf1fa3-fd31-4504-85b6-99e2ce17ee55,,hrm-db02-prd,5666,6,/usr/sbin/nrpe,
/orgs/1/workloads/b9cf1fa3-fd31-4504-85b6-99e2ce17ee55,,hrm-db02-prd,52311,6,/opt/BESClient/bin/BESClient,
/orgs/1/workloads/b9cf1fa3-fd31-4504-85b6-99e2ce17ee55,,hrm-db02-prd,111,6,/usr/sbin/rpcbind,
/orgs/1/workloads/b9cf1fa3-fd31-4504-85b6-99e2ce17ee55,,hrm-db02-prd,111,17,/usr/sbin/rpcbind,
/orgs/1/workloads/5dbfe9c1-206a-45d6-b1dc-cb07d1742c4e,,ord-proc02-prd,8070,6,/usr/lib/jvm/java-1.8.0-openjdk-1.8.0.322.b06-1.el7_9.x86_64/jre/bin/java,
/orgs/1/workloads/5dbfe9c1-206a-45d6-b1dc-cb07d1742c4e,,ord-proc02-prd,68,17,/usr/sbin/dhclient,
/orgs/1/workloads/5dbfe9c1-206a-45d6-b1dc-cb07d1742c4e,,ord-proc02-prd,57441,17,/usr/sbin/dhclient,
/orgs/1/workloads/5dbfe9c1-206a-45d6-b1dc-cb07d1742c4e,,ord-proc02-prd,22,6,/usr/sbin/sshd,
/orgs/1/workloads/5dbfe9c1-206a-45d6-b1dc-cb07d1742c4e,,ord-proc02-prd,5666,6,/usr/sbin/nrpe,
/orgs/1/workloads/5dbfe9c1-206a-45d6-b1dc-cb07d1742c4e,,ord-proc02-prd,52311,6,/opt/BESClient/bin/BESClient,
/orgs/1/workloads/5dbfe9c1-206a-45d6-b1dc-cb07d1742c4e,,ord-proc02-prd,111,6,/usr/sbin/rpcbind,
/orgs/1/workloads/5dbfe9c1-206a-45d6-b1dc-cb07d1742c4e,,ord-proc02-prd,111,17,/usr/sbin/rpcbind,
/orgs/1/workloads/7cc7df25-b0ef-4a8d-aa6c-37b56fb62f7b,,pos-web02-pci,443,6,/usr/sbin/httpd,
/orgs/1/workloads/7cc7df25-b0ef-4a8d-aa6c-37b56fb62f7b,,pos-web02-pci,68,17,/usr/sbin/dhclient,
/orgs/1/workloads/7cc7df25-b0ef-4a8d-aa6c-37b56fb62f7b,,pos-web02-pci,51182,17,/usr/sbin/dhclient,
/orgs/1/workloads/7cc7df25-b0ef-4a8d-aa6c-37b56fb62f7b,,pos-web02-pci,22,6,/usr/sbin/sshd,
/orgs/1/workloads/7cc7df25-b0ef-4a8d-aa6c-37b56fb62f7b,,pos-web02-pci,5666,6,/usr/sbin/nrpe,
/orgs/1/workloads/7cc7df25-b0ef-4a8d-aa6c-37b56fb62f7b,,pos-web02-pci,52311,6,/opt/BESClient/bin/BESClient,
/orgs/1/workloads/7cc7df25-b0ef-4a8d-aa6c-37b56fb62f7b,,pos-web02-pci,111,6,/usr/sbin/rpcbind,
/orgs/1/workloads/7cc7df25-b0ef-4a8d-aa6c-37b56fb62f7b,,pos-web02-pci,111,17,/usr/sbin/rpcbind,
/orgs/1/workloads/461e00f1-30b8-4b50-b632-056d6b03fd50,,ord-db02-dev,5432,6,/usr/bin/postgres,
/orgs/1/workloads/461e00f1-30b8-4b50-b632-056d6b03fd50,,ord-db02-dev,68,17,/usr/sbin/dhclient,
/orgs/1/workloads/461e00f1-30b8-4b50-b632-056d6b03fd50,,ord-db02-dev,62066,17,/usr/sbin/dhclient,
/orgs/1/workloads/461e00f1-30b8-4b50-b632-056d6b03fd50,,ord-db02-dev,22,6,/usr/sbin/sshd,
/orgs/1/workloads/461e00f1-30b8-4b50-b632-056d6b03fd50,,ord-db02-dev,5666,6,/usr/sbin/nrpe,
/orgs/1/workloads/461e00f1-30b8-4b50-b632-056d6b03fd50,,ord-db02-dev,52311,6,/opt/BESClient/bin/BESClient,
/orgs/1/workloads/461e00f1-30b8-4b50-b632-056d6b03fd50,,ord-db02-dev,111,6,/usr/sbin/rpcbind,
/orgs/1/workloads/461e00f1-30b8-4b50-b632-056d6b03fd50,,ord-db02-dev,111,17,/usr/sbin/rpcbind,
/orgs/1/workloads/f000816a-57cd-451b-b411-9965ce46823b,,pos-db05-stg,5432,6,/usr/bin/postgres,
/orgs/1/workloads/f000816a-57cd-451b-b411-9965ce46823b,,pos-db05-stg,68,17,/usr/sbin/dhclient,
/orgs/1/workloads/f000816a-57cd-451b-b411-9965ce46823b,,pos-db05-stg,54988,17,/usr/sbin/dhclient,
/orgs/1/workloads/f000816a-57cd-451b-b411-9965ce46823b,,pos-db05-stg,22,6,/usr/sbin/sshd,
/orgs/1/workloads/f000816a-57cd-451b-b411-9965ce46823b,,pos-db05-stg,5666,6,/usr/sbin/nrpe,
/orgs/1/workloads/f000816a-57cd-451b-b411-9965ce46823b,,pos-db05-stg,52311,6,/opt/BESClient/bin/BESClient,
/orgs/1/workloads/f000816a-57cd-451b-b411-9965ce46823b,,pos-db05-stg,111,6,/usr/sbin/rpcbind,
/orgs/1/workloads/f000816a-57cd-451b-b411-9965ce46823b,,pos-db05-stg,111,17,/usr/sbin/rpcbind,
/orgs/1/workloads/011c964f-4b3b-482a-b28e-06b9ca5477fd,,pos-web04-pci,443,6,/usr/sbin/httpd,
/orgs/1/workloads/011c964f-4b3b-482a-b28e-06b9ca5477fd,,pos-web04-pci,68,17,/usr/sbin/dhclient,
/orgs/1/workloads/011c964f-4b3b-482a-b28e-06b9ca5477fd,,pos-web04-pci,60461,17,/usr/sbin/dhclient,
/orgs/1/workloads/011c964f-4b3b-482a-b28e-06b9ca5477fd,,pos-web04-pci,22,6,/usr/sbin/sshd,
/orgs/1/workloads/011c964f-4b3b-482a-b28e-06b9ca5477fd,,pos-web04-pci,5666,6,/usr/sbin/nrpe,
/orgs/1/workloads/011c964f-4b3b-482a-b28e-06b9ca5477fd,,pos-web04-pci,52311,6,/opt/BESClient/bin/BESClient,
/orgs/1/workloads/011c964f-4b3b-482a-b28e-06b9ca5477fd,,pos-web04-pci,111,6,/usr/sbin/rpcbind,
/orgs/1/workloads/011c964f-4b3b-482a-b28e-06b9ca5477fd,,pos-web04-pci,111,17,/usr/sbin/rpcbind,
/orgs/1/workloads/b985c3d2-475b-42f9-8ba0-d96233b5e99c,,hrm-db01-prd,3306,6,/usr/sbin/mysqld,
/orgs/1/workloads/b985c3d2-475b-42f9-8ba0-d96233b5e99c,,hrm-db01-prd,68,17,/usr/sbin/dhclient,
/orgs/1/workloads/b985c3d2-475b-42f9-8ba0-d96233b5e99c,,hrm-db01-prd,58289,17,/usr/sbin/dhclient,
/orgs/1/workloads/b985c3d2-475b-42f9-8ba0-d96233b5e99c,,hrm-db01-prd,22,6,/usr/sbin/sshd,
/orgs/1/workloads/b985c3d2-475b-42f9-8ba0-d96233b5e99c,,hrm-db01-prd,5666,6,/usr/sbin/nrpe,
/orgs/1/workloads/b985c3d2-475b-42f9-8ba0-d96233b5e99c,,hrm-db01-prd,52311,6,/opt/BESClient/bin/BESClient,
/orgs/1/workloads/b985c3d2-475b-42f9-8ba0-d96233b5e99c,,hrm-db01-prd,111,6,/usr/sbin/rpcbind,
/orgs/1/workloads/b985c3d2-475b-42f9-8ba0-d96233b5e99c,,hrm-db01-prd,111,17,/usr/sbin/rpcbind,
/orgs/1/workloads/40f3d391-08c9-44dc-bd8a-31fcde7ecfe8,,ord-web03-dev,8080,6,/usr/sbin/httpd,
/orgs/1/workloads/40f3d391-08c9-44dc-bd8a-31fcde7ecfe8,,ord-web03-dev,68,17,/usr/sbin/dhclient,
/orgs/1/workloads/40f3d391-08c9-44dc-bd8a-31fcde7ecfe8,,ord-web03-dev,60392,17,/usr/sbin/dhclient,
/orgs/1/workloads/40f3d391-08c9-44dc-bd8a-31fcde7ecfe8,,ord-web03-dev,22,6,/usr/sbin/sshd,
/orgs/1/workloads/40f3d391-08c9-44dc-bd8a-31fcde7ecfe8,,ord-web03-dev,5666,6,/usr/sbin/nrpe,
/orgs/1/workloads/40f3d391-08c9-44dc-bd8a-31fcde7ecfe8,,ord-web03-dev,52311,6,/opt/BESClient/bin/BESClient,
/orgs/1/workloads/40f3d391-08c9-44dc-bd8a-31fcde7ecfe8,,ord-web03-dev,111,6,/usr/sbin/rpcbind,
/orgs/1/workloads/40f3d391-08c9-44dc-bd8a-31fcde7ecfe8,,ord-web03-dev,111,17,/usr/sbin/rpcbind,
/orgs/1/workloads/5cc4ba2f-5774-4e25-a517-385cea084a33,,pos-db04-stg,5432,6,/usr/bin/postgres,
/orgs/1/workloads/5cc4ba2f-5774-4e25-a517-385cea084a33,,pos-db04-stg,68,17,/usr/sbin/dhclient,
/orgs/1/workloads/5cc4ba2f-5774-4e25-a517-385cea084a33,,pos-db04-stg,59302,17,/usr/sbin/dhclient,
/orgs/1/workloads/5cc4ba2f-5774-4e25-a517-385cea084a33,,pos-db04-stg,22,6,/usr/sbin/sshd,
/orgs/1/workloads/5cc4ba2f-5774-4e25-a517-385cea084a33,,pos-db04-stg,5666,6,/usr/sbin/nrpe,
/orgs/1/workloads/5cc4ba2f-5774-4e25-a517-385cea084a33,,pos-db04-stg,52311,6,/opt/BESClient/bin/BESClient,
/orgs/1/workloads/5cc4ba2f-5774-4e25-a517-385cea084a33,,pos-db04-stg,111,6,/usr/sbin/rpcbind,
/orgs/1/workloads/5cc4ba2f-5774-4e25-a517-385cea084a33,,pos-db04-stg,111,17,/usr/sbin/rpcbind,
/orgs/1/workloads/5da0a6f5-4e53-44c2-a14b-de69e8f76bd2,,pos-db02-stg,5432,6,/usr/bin/postgres,
/orgs/1/workloads/5da0a6f5-4e53-44c2-a14b-de69e8f76bd2,,pos-db02-stg,68,17,/usr/sbin/dhclient,
/orgs/1/workloads/5da0a6f5-4e53-44c2-a14b-de69e8f76bd2,,pos-db02-stg,58692,17,/usr/sbin/dhclient,
/orgs/1/workloads/5da0a6f5-4e53-44c2-a14b-de69e8f76bd2,,pos-db02-stg,22,6,/usr/sbin/sshd,
/orgs/1/workloads/5da0a6f5-4e53-44c2-a14b-de69e8f76bd2,,pos-db02-stg,5666,6,/usr/sbin/nrpe,
/orgs/1/workloads/5da0a6f5-4e53-44c2-a14b-de69e8f76bd2,,pos-db02-stg,52311,6,/opt/BESClient/bin/BESClient,
/orgs/1/workloads/5da0a6f5-4e53-44c2-a14b-de69e8f76bd2,,pos-db02-stg,111,6,/usr/sbin/rpcbind,
/orgs/1/workloads/5da0a6f5-4e53-44c2-a14b-de69e8f76bd2,,pos-db02-stg,111,17,/usr/sbin/rpcbind,
/orgs/1/workloads/e842abaf-a2c8-4e4b-905d-621480b9d022,,ast-db01-prd,3306,6,/usr/sbin/mysqld,
/orgs/1/workloads/e842abaf-a2c8-4e4b-905d-621480b9d022,,ast-db01-prd,68,17,/usr/sbin/dhclient,
/orgs/1/workloads/e842abaf-a2c8-4e4b-905d-621480b9d022,,ast-db01-prd,58736,17,/usr/sbin/dhclient,
/orgs/1/workloads/e842abaf-a2c8-4e4b-905d-621480b9d022,,ast-db01-prd,22,6,/usr/sbin/sshd,
/orgs/1/workloads/e842abaf-a2c8-4e4b-905d-621480b9d022,,ast-db01-prd,5666,6,/usr/sbin/nrpe,
/orgs/1/workloads/e842abaf-a2c8-4e4b-905d-621480b9d022,,ast-db01-prd,52311,6,/opt/BESClient/bin/BESClient,
/orgs/1/workloads/e842abaf-a2c8-4e4b-905d-621480b9d022,,ast-db01-prd,111,6,/usr/sbin/rpcbind,
/orgs/1/workloads/e842abaf-a2c8-4e4b-905d-621480b9d022,,ast-db01-prd,111,17,/usr/sbin/rpcbind,
/orgs/1/workloads/b1a3444c-c1c6-416f-be7e-261603f11699,,pos-proc09-stg,8070,6,/usr/lib/jvm/java-1.8.0-openjdk-1.8.0.322.b06-1.el7_9.x86_64/jre/bin/java,
/orgs/1/workloads/b1a3444c-c1c6-416f-be7e-261603f11699,,pos-proc09-stg,68,17,/usr/sbin/dhclient,
/orgs/1/workloads/b1a3444c-c1c6-416f-be7e-261603f11699,,pos-proc09-stg,62963,17,/usr/sbin/dhclient,
/orgs/1/workloads/b1a3444c-c1c6-416f-be7e-261603f11699,,pos-proc09-stg,22,6,/usr/sbin/sshd,
/orgs/1/workloads/b1a3444c-c1c6-416f-be7e-261603f11699,,pos-proc09-stg,5666,6,/usr/sbin/nrpe,
/orgs/1/workloads/b1a3444c-c1c6-416f-be7e-261603f11699,,pos-proc09-stg,52311,6,/opt/BESClient/bin/BESClient,
/orgs/1/workloads/b1a3444c-c1c6-416f-be7e-261603f11699,,pos-proc09-stg,111,6,/usr/sbin/rpcbind,
/orgs/1/workloads/b1a3444c-c1c6-416f-be7e-261603f11699,,pos-proc09-stg,111,17,/usr/sbin/rpcbind,
/orgs/1/workloads/ecbdfaab-d758-4347-9f20-eaf8167128e1,,ord-proc01-dev,8070,6,/usr/lib/jvm/java-1.8.0-openjdk-1.8.0.322.b06-1.el7_9.x86_64/jre/bin/java,
/orgs/1/workloads/ecbdfaab-d758-4347-9f20-eaf8167128e1,,ord-proc01-dev,68,17,/usr/sbin/dhclient,
/orgs/1/workloads/ecbdfaab-d758-4347-9f20-eaf8167128e1,,ord-proc01-dev,50854,17,/usr/sbin/dhclient,
/orgs/1/workloads/ecbdfaab-d758-4347-9f20-eaf8167128e1,,ord-proc01-dev,22,6,/usr/sbin/sshd,
/orgs/1/workloads/ecbdfaab-d758-4347-9f20-eaf8167128e1,,ord-proc01-dev,5666,6,/usr/sbin/nrpe,
/orgs/1/workloads/ecbdfaab-d758-4347-9f20-eaf8167128e1,,ord-proc01-dev,52311,6,/opt/BESClient/bin/BESClient,
/orgs/1/workloads/ecbdfaab-d758-4347-9f20-eaf8167128e1,,ord-proc01-dev,111,6,/usr/sbin/rpcbind,
/orgs/1/workloads/ecbdfaab-d758-4347-9f20-eaf8167128e1,,ord-proc01-dev,111,17,/usr/sbin/rpcbind,
/orgs/1/workloads/95a70ef6-b402-481f-bab2-88f1ec50f094,,ord-web01-dev,8080,6,/usr/sbin/httpd,
/orgs/1/workloads/95a70ef6-b402-481f-bab2-88f1ec50f094,,ord-web01-dev,68,17,/usr/sbin/dhclient,
/orgs/1/workloads/95a70ef6-b402-481f-bab2-88f1ec50f094,,ord-web01-dev,54942,17,/usr/sbin/dhclient,
/orgs/1/workloads/95a70ef6-b402-481f-bab2-88f1ec50f094,,ord-web01-dev,22,6,/usr/sbin/sshd,
/orgs/1/workloads/95a70ef6-b402-481f-bab2-88f1ec50f094,,ord-web01-dev,5666,6,/usr/sbin/nrpe,
/orgs/1/workloads/95a70ef6-b402-481f-bab2-88f1ec50f094,,ord-web01-dev,52311,6,/opt/BESClient/bin/BESClient,
/orgs/1/workloads/95a70ef6-b402-481f-bab2-88f1ec50f094,,ord-web01-dev,111,6,/usr/sbin/rpcbind,
/orgs/1/workloads/95a70ef6-b402-481f-bab2-88f1ec50f094,,ord-web01-dev,111,17,/usr/sbin/rpcbind,
/orgs/1/workloads/1cf449c4-b171-4738-9a85-04caaa4f81d3,,ord-db01-dev,5432,6,/usr/bin/postgres,
/orgs/1/workloads/1cf449c4-b171-4738-9a85-04caaa4f81d3,,ord-db01-dev,68,17,/usr/sbin/dhclient,
/orgs/1/workloads/1cf449c4-b171-4738-9a85-04caaa4f81d3,,ord-db01-dev,57899,17,/usr/sbin/dhclient,
/orgs/1/workloads/1cf449c4-b171-4738-9a85-04caaa4f81d3,,ord-db01-dev,22,6,/usr/sbin/sshd,
/orgs/1/workloads/1cf449c4-b171-4738-9a85-04caaa4f81d3,,ord-db01-dev,5666,6,/usr/sbin/nrpe,
/orgs/1/workloads/1cf449c4-b171-4738-9a85-04caaa4f81d3,,ord-db01-dev,52311,6,/opt/BESClient/bin/BESClient,
/orgs/1/workloads/1cf449c4-b171-4738-9a85-04caaa4f81d3,,ord-db01-dev,111,6,/usr/sbin/rpcbind,
/orgs/1/workloads/1cf449c4-b171-4738-9a85-04caaa4f81d3,,ord-db01-dev,111,17,/usr/sbin/rpcbind,
/orgs/1/workloads/80405960-8655-47e9-9e57-baab4405c3f3,,win-endpoint-1,52311,17,C:\Program Files (x86)\BigFix Enterprise\BES Client\BESClient.exe,BESClient
/orgs/1/workloads/80405960-8655-47e9-9e57-baab4405c3f3,,win-endpoint-1,5050,17,C:\Windows\System32\svchost.exe,CDPSvc
/orgs/1/workloads/80405960-8655-47e9-9e57-baab4405c3f3,,win-endpoint-1,4500,17,C:\Windows\System32\svchost.exe,IKEEXT
/orgs/1/workloads/80405960-8655-47e9-9e57-baab4405c3f3,,win-endpoint-1,3389,17,C:\Windows\System32\svchost.exe,TermService
